"CUST_ID","TARGET","AGE","GENDER","BALANCE","OCCUPATION","AGE_BKT","SCR","HOLDING_PERIOD","ACC_TYPE","ACC_OP_DATE","LEN_OF_RLTN_IN_MNTH","NO_OF_L_CR_TXNS","NO_OF_L_DR_TXNS","TOT_NO_OF_L_TXNS","NO_OF_BR_CSH_WDL_DR_TXNS","NO_OF_ATM_DR_TXNS","NO_OF_NET_DR_TXNS","NO_OF_MOB_DR_TXNS","NO_OF_CHQ_DR_TXNS","FLG_HAS_CC","AMT_ATM_DR","AMT_BR_CSH_WDL_DR","AMT_CHQ_DR","AMT_NET_DR","AMT_MOB_DR","AMT_L_DR","FLG_HAS_ANY_CHGS","AMT_OTH_BK_ATM_USG_CHGS","AMT_MIN_BAL_NMC_CHGS","NO_OF_IW_CHQ_BNC_TXNS","NO_OF_OW_CHQ_BNC_TXNS","AVG_AMT_PER_ATM_TXN","AVG_AMT_PER_CSH_WDL_TXN","AVG_AMT_PER_CHQ_TXN","AVG_AMT_PER_NET_TXN","AVG_AMT_PER_MOB_TXN","FLG_HAS_NOMINEE","FLG_HAS_OLD_LOAN","random"
"C4431",0,43,"M",186342.16,"SELF-EMP","41-45",158,21,"SA","6/17/2002",180,6,3,9,1,1,1,0,0,0,7200,514810,0,639629,0,1161639,1,0,0,0,0,7200,514810,0,639629,0,1,1,0.813762820325792
"C14754",0,30,"M",906194.46,"SELF-EMP","26-30",264,4,"SA","9/6/2014",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.813873009756207
"C1774",0,36,"F",98191.25,"SELF-EMP","36-40",141,16,"CA","7/19/2000",202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.813896281179041
"C2066",0,43,"M",16222.55,"SAL","41-45",401,13,"SA","4/7/2005",146,4,6,10,3,1,1,0,1,1,11100,911390,0,550974,0,1473464,1,0,0,1,0,11100,303796.67,0,550974,0,1,1,0.813905273331329
"C1584",0,22,"F",18500.02,"SENP","<25",164,19,"CA","10/10/2008",104,31,18,49,5,2,0,1,10,0,33500,527130,159920,0,145843,866393,0,0,0,0,0,16750,105426,15992,0,145843,1,0,0.813917803345248
"C13824",0,24,"F",2542657.65,"SENP","<25",326,6,"SA","12/26/2014",29,10,6,16,0,1,1,0,4,0,800,0,90460,334647,0,425907,0,0,0,0,0,800,0,22615,334647,0,0,0,0.813946441747248
"C803",0,23,"M",893523.05,"PROF","<25",118,10,"SA","2/22/2000",207,12,6,18,3,1,1,0,1,0,3800,114500,0,807921,0,926221,0,0,0,0,0,3800,38166.67,0,807921,0,1,1,0.81396713340655
"C12246",1,55,"M",1579777.81,"SAL",">50",284,17,"SA","5/18/2010",84,11,5,16,2,1,1,0,1,1,10300,762000,0,679100,0,1451400,0,0,0,0,0,10300,381000,0,679100,0,1,1,0.813977913465351
"C1127",0,49,"F",61717.51,"SAL","46-50",218,21,"SA","6/26/2013",47,6,4,10,1,1,0,1,1,1,18100,681530,90830,0,60827,851287,0,0,0,0,0,18100,681530,90830,0,60827,0,1,0.813999415375292
"C15121",0,43,"F",1554681.18,"SENP","41-45",915,7,"CA","5/8/2009",97,29,27,56,7,3,8,2,7,0,21900,236640,364440,541147,5689,1169816,0,0,0,0,0,7300,33805.71,52062.86,67643.38,2844.5,1,1,0.814078244846314
"C18062",0,28,"M",163199.78,"SENP","26-30",886,5,"SA","3/18/2002",182,7,5,12,2,1,1,0,1,0,14800,12660,0,323046,0,350506,0,0,0,0,0,14800,6330,0,323046,0,1,0,0.814079710049555
"C16047",0,43,"F",168197.41,"SENP","41-45",402,7,"SA","12/25/2014",29,11,9,20,3,1,0,1,4,0,4500,117340,66960,0,150762,339562,0,0,0,0,0,4500,39113.33,16740,0,150762,1,0,0.814175216015428
"C11692",0,31,"M",905697.11,"PROF","31-35",266,15,"SA","12/11/2014",30,11,5,16,1,1,1,0,2,0,11300,835560,98200,20072,0,965132,0,0,0,0,1,11300,835560,49100,20072,0,1,1,0.814215374179184
"C13617",1,30,"M",164505.55,"SENP","26-30",470,21,"SA","1/23/2002",184,4,3,7,3,0,0,0,0,0,0,971940,0,0,0,971940,0,0,0,0,0,0,323980,0,0,0,1,1,0.814252355368808
"C7397",0,53,"M",190673.07,"SAL",">50",228,31,"SA","9/21/2010",80,12,2,14,0,0,2,0,0,0,0,0,0,355624,0,355624,0,0,0,0,0,0,0,0,177812,0,1,1,0.814263002481312
"C1692",0,48,"M",495012.97,"SENP","46-50",514,15,"SA","1/26/2007",124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.814326394116506
"C2055",0,46,"M",9517.14,"SAL","46-50",171,14,"SA","10/27/2004",151,14,9,23,1,1,0,1,6,0,10500,228030,90270,0,13974,342774,0,0,0,0,0,10500,228030,15045,0,13974,1,0,0.814341350458562
"C3804",0,51,"F",1189714.05,"SENP",">50",738,20,"SA","3/4/1999",219,8,6,14,1,1,0,0,4,0,10000,220600,13180,0,0,243780,0,0,0,0,0,10000,220600,3295,0,0,1,1,0.814377984264866
"C6807",0,30,"M",783685.54,"SAL","26-30",317,21,"SA","4/23/2011",73,17,3,20,3,0,0,0,0,0,0,294010,0,0,0,294010,0,0,0,0,0,0,98003.33,0,0,0,1,1,0.814395633060485
"C10645",0,27,"M",57673.74,"PROF","26-30",324,24,"CA","3/17/2005",147,12,3,15,1,2,0,0,0,0,3700,331490,0,0,0,335190,0,0,0,0,0,1850,331490,0,0,0,0,1,0.814573319396004
"C1664",0,26,"F",1302306.87,"PROF","26-30",123,23,"SA","1/3/2013",53,12,4,16,2,0,2,0,0,0,0,869370,0,607726,0,1477096,0,0,0,0,0,0,434685,0,303863,0,1,1,0.814629333326593
"C440",0,30,"M",561847.1,"SAL","26-30",365,12,"SA","7/10/2001",191,20,16,36,7,2,0,1,6,0,15800,55320,944110,0,32278,1047508,0,0,0,0,0,7900,7902.86,157351.67,0,32278,1,0,0.814678269904107
"C5550",0,29,"M",14028.36,"SAL","26-30",116,21,"SA","1/15/2013",53,2,4,6,2,0,1,0,1,1,0,61780,91070,579927,0,732777,0,0,0,0,0,0,30890,91070,579927,0,1,0,0.814770267112181
"C2046",0,31,"M",7324.54,"SELF-EMP","31-35",337,12,"SA","11/4/2005",139,4,3,7,1,0,0,0,2,0,0,727740,73720,0,0,801460,0,0,0,0,0,0,727740,36860,0,0,0,1,0.814797130879015
"C4914",0,31,"M",788659.77,"PROF","31-35",843,12,"SA","4/21/2003",169,2,2,4,0,0,0,0,2,0,0,0,32590,0,0,32590,0,0,0,0,0,0,0,16295,0,0,1,0,0.814802087610587
"C16163",0,52,"M",468987.16,"SAL",">50",221,3,"SA","12/2/2004",150,13,7,20,3,1,1,0,2,0,1600,900770,18310,798027,0,1718707,0,0,0,0,0,1600,300256.67,9155,798027,0,1,0,0.814809784991667
"C3666",0,52,"M",1719366.62,"SAL",">50",650,24,"SA","9/7/2013",45,8,3,11,3,0,0,0,0,0,0,94240,0,0,0,94240,0,0,0,0,0,0,31413.33,0,0,0,1,0,0.815007076365873
"C7217",0,38,"F",22256.45,"PROF","36-40",216,16,"SA","3/27/2003",170,12,6,18,2,1,1,0,2,1,15000,300660,10820,748091,0,1074571,0,0,0,0,0,15000,150330,5410,748091,0,1,1,0.815008095931262
"C19205",0,45,"M",496545.91,"SAL","41-45",123,1,"SA","9/7/2004",153,6,6,12,0,1,1,0,4,0,1300,0,16190,689344,0,706834,0,0,0,0,0,1300,0,4047.5,689344,0,1,1,0.815042245434597
"C6815",0,41,"M",309063.38,"SELF-EMP","41-45",157,16,"SA","12/29/2014",29,8,5,13,1,1,1,0,2,0,12400,627960,64440,593292,0,1298092,0,0,0,0,1,12400,627960,32220,593292,0,0,1,0.81510845804587
"C11151",0,46,"M",203916.88,"SAL","46-50",470,22,"CA","10/17/1999",212,8,4,12,3,1,0,0,0,1,15200,322170,0,0,0,337370,0,0,0,0,0,15200,107390,0,0,0,1,0,0.815108689013869
"C3022",0,41,"M",115979.68,"SAL","41-45",268,24,"SA","7/18/2003",166,18,1,19,1,0,0,0,0,0,0,783390,0,0,0,783390,0,0,0,0,0,0,783390,0,0,0,1,1,0.815159321762621
"C8527",0,50,"M",291308.68,"SAL","46-50",948,19,"SA","2/25/2004",159,4,6,10,2,1,1,0,2,0,9700,227270,32240,213745,0,482955,0,0,0,0,0,9700,113635,16120,213745,0,1,0,0.815184898441657
"C2143",0,42,"M",287744.27,"SAL","41-45",153,11,"SA","10/30/2007",115,11,8,19,4,1,1,0,2,0,6900,981480,96950,1053,0,1086383,0,0,0,0,0,6900,245370,48475,1053,0,1,1,0.8151920652017
"C3119",0,31,"M",121474.66,"SELF-EMP","31-35",967,22,"SA","3/14/2008",111,15,3,18,1,2,0,0,0,1,16500,303230,0,0,0,319730,0,0,0,0,0,8250,303230,0,0,0,1,1,0.815244218800217
"C16992",1,46,"M",493387.3,"SAL","46-50",411,2,"CA","1/28/2012",64,13,16,29,7,2,0,1,6,1,13100,643850,36530,0,68788,762268,0,0,0,0,0,6550,91978.57,6088.33,0,68788,0,1,0.815322934184223
"C15124",0,48,"M",390303.98,"PROF","46-50",240,1,"SA","10/4/2011",68,11,9,20,1,1,0,1,6,0,14100,235140,82100,0,197062,528402,0,0,0,0,0,14100,235140,13683.33,0,197062,1,0,0.815323848510161
"C3499",0,46,"F",2440579.9,"SELF-EMP","46-50",739,31,"SA","3/18/2013",50,20,2,22,1,1,0,0,0,1,15600,146160,0,0,0,161760,0,0,0,0,0,15600,146160,0,0,0,1,1,0.81535037746653
"C19843",0,52,"M",36097.18,"PROF",">50",370,4,"SA","10/23/2005",139,16,14,30,0,2,4,1,7,0,20300,0,47180,570768,130119,768367,0,0,0,0,0,10150,0,6740,142692,130119,0,0,0.815360916545615
"C16087",1,24,"M",7030.08,"SELF-EMP","<25",726,3,"CA","3/20/2013",50,60,24,84,1,3,7,1,12,0,32600,513710,233320,955075,17958,1752663,0,0,0,0,0,10866.67,513710,19443.33,136439.29,17958,1,0,0.815415896475315
"C1039",0,36,"M",54848.17,"SELF-EMP","36-40",106,28,"SA","11/25/2004",150,5,4,9,3,1,0,0,0,0,8800,838130,0,0,0,846930,0,0,0,0,0,8800,279376.67,0,0,0,1,0,0.815438154852018
"C6237",0,46,"M",126503.01,"PROF","46-50",912,19,"SA","6/20/2006",131,14,7,21,0,1,1,0,5,0,19200,0,653900,155366,0,828466,0,0,0,0,0,19200,0,130780,155366,0,0,0,0.815472483169287
"C16459",1,45,"M",188037.63,"PROF","41-45",257,9,"SA","11/14/1999",211,6,7,13,2,1,0,0,4,0,11700,156130,73770,0,0,241600,0,0,0,0,0,11700,78065,18442.5,0,0,1,0,0.815474016591907
"C3746",0,28,"F",147674.57,"SENP","26-30",854,11,"CA","11/12/2009",91,20,26,46,2,3,8,2,11,0,52500,830410,4719750,370960,119847,6093467,0,0,0,0,0,17500,415205,429068.18,46370,59923.5,1,1,0.815481679979712
"C10063",0,28,"F",48720.21,"SENP","26-30",654,25,"SA","4/20/2011",73,14,2,16,1,0,1,0,0,0,0,748550,0,683268,0,1431818,0,0,0,0,0,0,748550,0,683268,0,1,0,0.815511563327163
"C13951",0,45,"M",263939.75,"SAL","41-45",413,5,"SA","6/12/2005",144,14,14,28,5,2,4,1,2,0,3400,723170,74010,547384,170857,1518821,0,0,0,0,0,1700,144634,37005,136846,170857,1,0,0.815553648164496
"C12348",1,48,"M",301093.99,"SELF-EMP","46-50",234,10,"SA","12/28/2000",197,7,4,11,3,0,0,0,1,1,0,856580,0,0,0,856580,0,0,0,0,0,0,285526.67,0,0,0,1,1,0.815627712290734
"C8014",0,28,"F",1874221.02,"PROF","26-30",503,31,"SA","9/15/2004",153,7,1,8,0,1,0,0,0,0,14000,0,0,0,0,14000,0,0,0,0,0,14000,0,0,0,0,1,0,0.815629019634798
"C16883",0,51,"M",53121.62,"PROF",">50",215,1,"SA","1/30/1999",220,7,7,14,1,1,1,0,4,1,2600,331140,68160,307480,0,709380,0,0,0,0,0,2600,331140,17040,307480,0,1,1,0.815655356738716
"C984",0,34,"F",210550.73,"SENP","31-35",248,16,"SA","2/16/2005",148,12,6,18,1,1,0,0,4,0,13700,281260,44290,0,0,339250,0,0,0,0,0,13700,281260,11072.5,0,0,1,0,0.815705470042303
"C363",0,43,"M",87783.85,"PROF","41-45",635,14,"SA","1/30/2012",64,5,5,10,2,1,1,0,1,0,19000,751950,0,648097,0,1419047,0,0,0,0,0,19000,375975,0,648097,0,0,0,0.815731787355617
"C6108",0,54,"M",1177513.62,"SAL",">50",198,31,"SA","4/2/2011",74,16,2,18,1,1,0,0,0,1,4200,183590,0,0,0,187790,0,0,0,0,0,4200,183590,0,0,0,1,1,0.815816489048302
"C2434",0,40,"F",884660.18,"SENP","36-40",319,22,"SA","5/26/2003",168,7,2,9,0,1,1,0,0,0,10500,0,0,847980,0,858480,0,0,0,0,0,10500,0,0,847980,0,1,1,0.815896143438295
"C2456",0,40,"M",2064427.15,"PROF","36-40",558,16,"CA","9/30/2009",92,28,3,31,1,0,0,0,2,1,0,60170,97220,0,0,157390,1,0,0,0,0,0,60170,48610,0,0,1,0,0.815969034796581
"C9589",0,29,"M",35701.61,"SELF-EMP","26-30",167,11,"SA","12/25/2006",125,10,5,15,1,1,1,0,2,0,19800,800200,71180,477649,0,1368829,0,0,0,0,0,19800,800200,35590,477649,0,1,0,0.815983691485599
"C15662",0,32,"M",98449.51,"PROF","31-35",305,8,"SA","11/21/2009",90,8,5,13,0,1,0,0,4,0,13200,0,25630,0,0,38830,0,0,0,0,0,13200,0,6407.5,0,0,1,1,0.816027529770508
"C5157",0,29,"M",271300.65,"SAL","26-30",480,10,"SA","4/10/2010",86,11,5,16,2,1,1,0,1,1,3700,200740,0,73597,0,278037,0,0,0,0,0,3700,100370,0,73597,0,1,0,0.816077006049454
"C15212",0,51,"M",1099512.25,"SENP",">50",242,9,"CA","11/24/2002",174,1,1,2,1,0,0,0,0,0,0,947730,0,0,0,947730,0,0,0,0,0,0,947730,0,0,0,1,0,0.816130060702562
"C2151",0,28,"M",401690.43,"SAL","26-30",384,10,"SA","11/27/2010",78,15,8,23,2,1,1,0,4,0,3100,132540,10850,73625,0,220115,1,0,0,1,0,3100,66270,2712.5,73625,0,1,1,0.816243396606296
"C8517",0,43,"F",83716.53,"SENP","41-45",831,27,"CA","11/16/2003",163,6,1,7,0,0,1,0,0,1,0,0,0,238784,0,238784,1,0,0,0,0,0,0,0,238784,0,1,0,0.816288212779909
"C2563",0,36,"O",361902.44,"PROF","36-40",388,30,"CA","11/15/2009",91,34,1,35,1,0,0,0,0,0,0,77270,0,0,0,77270,0,0,0,0,0,0,77270,0,0,0,1,0,0.816294146934524
"C18319",0,28,"F",646980,"SENP","26-30",202,2,"SA","3/23/2004",158,2,2,4,0,0,0,0,2,0,0,0,53570,0,0,53570,0,0,0,0,0,0,0,26785,0,0,1,0,0.816319117322564
"C2391",0,48,"M",48480.01,"SENP","46-50",460,14,"CA","3/22/2005",146,67,4,71,3,1,0,0,0,0,19700,126490,0,0,0,146190,1,0,0,0,0,19700,42163.33,0,0,0,1,1,0.816374912625179
"C14762",0,52,"F",506810.64,"PROF",">50",148,7,"SA","4/19/2012",61,6,4,10,1,0,0,0,3,0,0,584810,84920,0,0,669730,0,0,0,0,0,0,584810,28306.67,0,0,1,0,0.81643194030039
"C17069",0,50,"M",1341413.77,"SENP","46-50",896,2,"SA","3/18/2010",86,5,4,9,2,0,0,0,2,0,0,421590,55740,0,0,477330,0,0,0,0,0,0,210795,27870,0,0,1,1,0.816474712686613
"C11206",0,39,"F",755426.65,"SENP","36-40",604,26,"SA","5/26/2000",204,2,2,4,1,0,1,0,0,1,0,866050,0,35352,0,901402,0,0,0,0,0,0,866050,0,35352,0,1,1,0.816569555783644
"C4450",0,39,"M",156794.2,"SAL","36-40",293,16,"SA","8/6/2006",130,8,7,15,2,1,0,0,4,1,16900,641740,44080,0,0,702720,0,0,0,1,0,16900,320870,11020,0,0,1,0,0.8166163044516
"C903",0,39,"M",171807.28,"SENP","36-40",844,31,"SA","3/31/2011",74,8,2,10,1,1,0,0,0,0,17400,457420,0,0,0,474820,0,0,0,0,0,17400,457420,0,0,0,1,1,0.816618333104998
"C1114",0,51,"M",843198.69,"SAL",">50",893,19,"SA","9/15/2008",105,8,6,14,2,1,1,0,2,0,16500,98410,13910,232789,0,361609,0,0,0,0,1,16500,49205,6955,232789,0,1,0,0.816712395986542
"C6299",0,53,"M",517286.97,"SAL",">50",315,19,"SA","7/31/2004",154,10,5,15,1,1,1,0,2,0,16900,641790,28390,364824,0,1051904,1,0,0,0,0,16900,641790,14195,364824,0,1,0,0.816748206503689
"C17144",0,30,"M",449825.91,"SENP","26-30",259,1,"SA","5/14/2012",61,8,6,14,0,1,1,0,4,1,4600,0,70930,976626,0,1052156,0,0,0,0,0,4600,0,17732.5,976626,0,1,1,0.816780206514522
"C9717",0,39,"F",340182.08,"PROF","36-40",814,20,"CA","11/15/2005",139,7,7,14,3,1,1,0,2,0,18900,732220,75560,370258,0,1196938,0,0,0,0,0,18900,244073.33,37780,370258,0,1,0,0.816901243291795
"C19358",0,36,"M",30384.19,"SAL","36-40",652,4,"SA","4/2/2001",194,6,6,12,0,1,1,0,4,0,8200,0,32890,720100,0,761190,0,0,0,0,0,8200,0,8222.5,720100,0,1,0,0.816930972971022
"C468",0,44,"F",303898.1,"PROF","41-45",195,27,"SA","3/25/2008",110,2,2,4,1,0,1,0,0,0,0,379930,0,607604,0,987534,0,0,0,0,0,0,379930,0,607604,0,0,1,0.817014094209298
"C2117",0,29,"M",330120.67,"SAL","26-30",971,23,"SA","8/5/2014",34,7,4,11,3,1,0,0,0,0,1100,218610,0,0,0,219710,0,0,0,0,0,1100,72870,0,0,0,1,1,0.817077456275001
"C1381",0,55,"M",499083.99,"PROF",">50",773,17,"SA","6/8/2007",120,8,5,13,1,1,1,0,2,0,8900,719280,52120,702875,0,1483175,0,0,0,0,0,8900,719280,26060,702875,0,1,1,0.817203383194283
"C14861",0,55,"M",152876.92,"SENP",">50",202,1,"CA","11/28/2003",162,23,30,53,14,3,9,2,2,1,34100,51550,77830,464265,34281,662026,0,0,0,0,0,11366.67,3682.14,38915,51585,17140.5,1,1,0.817324044881389
"C10182",0,53,"M",835386.19,"SELF-EMP",">50",795,25,"SA","4/25/2013",49,6,1,7,1,0,0,0,0,1,0,26080,0,0,0,26080,0,0,0,0,0,0,26080,0,0,0,1,0,0.817330582765862
"C4496",0,51,"M",115854.34,"PROF",">50",128,23,"SA","8/22/2014",33,11,4,15,3,0,0,0,1,0,0,939850,55400,0,0,995250,0,0,0,1,0,0,313283.33,55400,0,0,1,0,0.817355083767325
"C1320",0,45,"M",13339.42,"SENP","41-45",249,30,"SA","5/31/2013",48,5,4,9,1,2,1,0,0,0,24200,767140,0,345118,0,1136458,0,0,0,0,0,12100,767140,0,345118,0,1,0,0.817389836767688
"C3439",0,55,"M",482450.49,"SENP",">50",267,30,"SA","12/16/2000",198,1,2,3,1,0,0,0,1,0,0,888550,65450,0,0,954000,0,0,0,1,0,0,888550,65450,0,0,1,1,0.817395045422018
"C277",0,49,"F",135967.46,"SENP","46-50",254,23,"SA","12/23/1999",209,15,2,17,1,1,0,0,0,1,4500,723490,0,0,0,727990,0,0,0,0,0,4500,723490,0,0,0,0,0,0.817408079281449
"C18937",0,41,"M",805773.46,"PROF","41-45",678,1,"SA","5/20/2009",96,8,5,13,0,1,0,0,4,1,3000,0,45230,0,0,48230,0,0,0,0,0,3000,0,11307.5,0,0,1,1,0.8174492737744
"C7557",0,35,"F",165237.5,"SAL","31-35",792,23,"SA","9/14/2005",141,10,3,13,2,1,0,0,0,0,13200,511390,0,0,0,524590,0,0,0,0,0,13200,255695,0,0,0,1,1,0.817476799711585
"C8663",0,40,"M",1025633.07,"PROF","36-40",953,31,"SA","9/29/2010",80,6,3,9,0,1,1,1,0,1,19900,0,0,70563,15292,105755,0,0,0,0,0,19900,0,0,70563,15292,1,1,0.817542222561315
"C9824",0,31,"F",1745855.38,"SENP","31-35",368,13,"SA","12/29/2008",101,6,5,11,2,1,1,0,1,1,15900,381250,0,337667,0,734817,0,0,0,0,0,15900,190625,0,337667,0,1,0,0.817561795702204
"C15360",0,55,"M",1686852.01,"SAL",">50",346,9,"SA","11/5/2002",175,10,6,16,1,1,0,0,4,0,19500,413090,84300,0,0,516890,0,0,0,0,0,19500,413090,21075,0,0,1,1,0.81758612440899
"C19519",1,32,"M",27855.86,"SAL","31-35",192,1,"CA","4/2/2002",182,69,68,137,0,23,20,24,1,1,127200,0,70760,508491,61285,767736,1,250,0,0,0,5530.43,0,70760,25424.55,2553.54,1,0,0.817604537820444
"C4530",0,46,"M",2447622.57,"SENP","46-50",297,28,"SA","7/3/2014",35,4,4,8,3,1,0,0,0,0,11400,991510,0,0,0,1002910,0,0,0,0,0,11400,330503.33,0,0,0,1,1,0.817666581599042
"C461",0,31,"M",86309.89,"SENP","31-35",107,10,"CA","7/20/2013",46,31,18,49,8,2,0,1,7,0,16600,798910,248930,0,155284,1219724,0,0,0,0,0,8300,99863.75,35561.43,0,155284,1,0,0.817778143798932
"C13271",1,48,"M",301093.99,"SELF-EMP","46-50",234,10,"SA","12/28/2000",197,7,4,11,3,0,0,0,1,1,0,856580,0,0,0,856580,0,0,0,0,0,0,285526.67,0,0,0,1,1,0.817865926772356
"C19041",0,50,"M",423924.22,"SAL","46-50",538,3,"SA","12/4/2008",102,6,5,11,2,1,1,0,1,0,19100,453070,0,456855,0,929025,1,0,0,1,0,19100,226535,0,456855,0,1,0,0.81788889830932
"C1019",0,24,"M",0,"PROF","<25",639,11,"SA","6/3/2010",84,10,6,16,2,1,1,0,2,0,11100,755080,65800,796204,0,1628184,1,0,170,0,0,11100,377540,32900,796204,0,1,1,0.818165134172887
"C5975",0,48,"M",348855.12,"SAL","46-50",237,13,"SA","1/20/2001",196,11,6,17,1,1,0,0,4,0,2300,971660,25320,0,0,999280,0,0,0,0,0,2300,971660,6330,0,0,1,0,0.818180136848241
"C5926",0,55,"M",115771.17,"SAL",">50",460,22,"SA","8/11/2000",202,17,4,21,1,0,0,0,3,0,0,167470,95100,0,0,262570,0,0,0,0,1,0,167470,31700,0,0,1,0,0.818200780078769
"C539",0,36,"M",222957.05,"SAL","36-40",301,11,"SA","9/11/2008",105,4,3,7,1,0,0,0,2,0,0,410660,28990,0,0,439650,0,0,0,0,0,0,410660,14495,0,0,1,0,0.81821218598634
"C17016",1,34,"F",1471282.23,"PROF","31-35",757,1,"SA","6/21/2010",83,12,6,18,2,1,1,0,2,1,5600,726630,84050,936584,0,1752864,0,0,0,0,0,5600,363315,42025,936584,0,1,1,0.818221626570448
"C11328",0,43,"F",244894.32,"SENP","41-45",732,18,"SA","6/8/2004",156,15,8,23,1,1,1,0,5,0,5800,58900,542420,206522,0,813642,0,0,0,0,0,5800,58900,108484,206522,0,1,0,0.8182293465361
"C7152",0,33,"M",185032.99,"SAL","31-35",729,27,"SA","4/22/2007",121,0,2,2,2,0,0,0,0,1,0,406210,0,0,0,406210,0,0,0,0,0,0,203105,0,0,0,1,1,0.818229598458856
"C6100",0,52,"M",413426.06,"SAL",">50",497,13,"SA","9/28/2005",140,2,1,3,0,0,0,0,1,0,0,0,32650,0,0,32650,0,0,0,0,0,0,0,32650,0,0,1,1,0.818235636455938
"C685",0,47,"M",422421.57,"SENP","46-50",231,15,"SA","6/10/2014",36,7,5,12,2,1,1,0,1,0,10000,448940,0,247766,0,706706,0,0,0,0,0,10000,224470,0,247766,0,1,0,0.81828060396947
"C7424",0,30,"M",253128.04,"SELF-EMP","26-30",900,10,"SA","11/5/1999",211,8,6,14,2,1,1,0,2,1,17900,494080,41380,408245,0,961605,0,0,0,0,0,17900,247040,20690,408245,0,1,0,0.818324513733387
"C230",0,42,"M",1436954.17,"SAL","41-45",143,24,"SA","4/28/2014",37,0,3,3,2,0,1,0,0,0,0,883290,0,367594,0,1250884,0,0,0,0,0,0,441645,0,367594,0,1,1,0.818389113759622
"C1442",0,45,"M",225870.31,"SAL","41-45",607,28,"SA","1/28/2006",136,16,1,17,1,0,0,0,0,0,0,970260,0,0,0,970260,0,0,0,0,0,0,970260,0,0,0,1,1,0.81849042722024
"C2271",0,48,"F",39444.86,"SENP","46-50",873,21,"SA","10/23/2003",163,6,2,8,2,0,0,0,0,1,0,397610,0,0,0,397610,0,0,0,0,0,0,198805,0,0,0,1,0,0.81849155225791
"C348",0,35,"M",70896.56,"SELF-EMP","31-35",355,13,"SA","7/9/2013",47,5,5,10,0,1,0,0,4,1,3900,0,72950,0,0,76850,0,0,0,0,0,3900,0,18237.5,0,0,1,1,0.818516259547323
"C9820",0,24,"F",1427675.03,"SELF-EMP","<25",606,11,"CA","12/23/2012",53,15,18,33,3,2,0,1,12,0,13300,0,3806810,0,97502,3917612,0,0,0,0,0,6650,0,317234.17,0,97502,1,1,0.81858293316327
"C11753",0,33,"M",58297.59,"SAL","31-35",666,19,"SA","1/6/2013",53,9,5,14,0,1,0,0,4,0,7800,0,32720,0,0,40520,0,0,0,0,0,7800,0,8180,0,0,1,1,0.818622238468379
"C6",0,51,"M",56844.59,"SELF-EMP",">50",119,25,"SA","5/17/2001",193,7,1,8,0,1,0,0,0,0,14700,0,0,0,0,14700,0,0,0,0,0,14700,0,0,0,0,1,1,0.818797448417172
"C17478",0,51,"M",655956.75,"SELF-EMP",">50",609,1,"SA","4/15/2008",110,5,4,9,3,0,0,0,1,0,0,146510,0,0,0,146510,0,0,0,0,0,0,48836.67,0,0,0,1,0,0.818872597534209
"C92",0,53,"F",797588.42,"SENP",">50",337,14,"CA","5/29/2011",72,24,2,26,0,2,0,0,0,1,700,0,0,0,0,700,1,0,0,0,0,350,0,0,0,0,0,1,0.818907792679965
"C4566",0,34,"M",848498.16,"SAL","31-35",298,25,"SA","2/3/2014",40,4,4,8,3,1,0,0,0,1,17000,741880,0,0,0,758880,0,0,0,0,0,17000,247293.33,0,0,0,1,1,0.819012119900435
"C2338",0,40,"M",66505.75,"SENP","36-40",414,28,"CA","4/8/2013",50,7,1,8,1,0,0,0,0,0,0,159070,0,0,0,159070,0,0,0,0,0,0,159070,0,0,0,1,1,0.819028224330395
"C14210",1,45,"M",67002.89,"PROF","41-45",662,1,"CA","12/18/2006",125,19,25,44,12,3,8,2,0,0,53300,280460,0,321378,34599,689737,0,0,0,0,0,17766.67,23371.67,0,40172.25,17299.5,1,1,0.819052421487868
"C13488",1,32,"M",215944.68,"PROF","31-35",659,15,"SA","2/8/2014",40,4,6,10,2,1,1,0,2,1,12000,178980,13340,20412,0,224732,0,0,0,0,0,12000,89490,6670,20412,0,1,0,0.819074371596798
"C14020",0,47,"O",29381.62,"SAL","46-50",418,3,"CA","3/31/2006",134,38,15,53,7,2,4,1,1,0,4700,377880,82590,183277,133705,782152,0,0,0,0,0,2350,53982.86,82590,45819.25,133705,1,1,0.819079598411918
"C14846",0,41,"M",1044526.8,"PROF","41-45",669,6,"SA","6/17/2013",48,11,6,17,2,1,1,0,2,0,16300,912810,71460,714325,0,1714895,0,0,0,0,0,16300,456405,35730,714325,0,1,1,0.819102773675695
"C11485",0,36,"M",21032.84,"SAL","36-40",273,31,"SA","7/28/2005",142,10,3,13,1,1,1,0,0,0,13600,799400,0,277460,0,1090460,0,0,0,0,0,13600,799400,0,277460,0,1,0,0.819157714955509
"C12519",1,53,"M",47333.77,"SAL",">50",286,11,"SA","12/4/2009",90,2,4,4,1,2,0,0,1,1,0,755780,0,0,0,755780,0,0,0,0,0,0,755780,0,0,0,1,1,0.819295209133998
